"path_id"	"source"	"description"	"type"	"pval"	"fdr"	"ratio"	"gene.list"	"nb.hits"	"nb.genes.path"	"nb.user.genes"	"tot.back.genes"
"GO:0070979"	"GO"	"protein K11-linked ubiquitination"	"pathway"	1	1	0	NA	0	27	0	19688
"GO:0070986"	"GO"	"left/right axis specification"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0070988"	"GO"	"demethylation"	"pathway"	1	1	0	NA	0	59	0	19688
"GO:0070989"	"GO"	"oxidative demethylation"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0070990"	"GO"	"snRNP binding"	"functional_set"	1	1	0	NA	0	8	0	19688
"GO:0070993"	"GO"	"translation preinitiation complex"	"structural_complex"	1	1	0	NA	0	16	0	19688
"GO:0070995"	"GO"	"NADPH oxidation"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0070996"	"GO"	"type 1 melanocortin receptor binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0070997"	"GO"	"neuron death"	"pathway"	1	1	0	NA	0	56	0	19688
"GO:0071000"	"GO"	"response to magnetism"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071001"	"GO"	"U4/U6 snRNP"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0071004"	"GO"	"U2-type prespliceosome"	"structural_complex"	1	1	0	NA	0	19	0	19688
"GO:0071006"	"GO"	"U2-type catalytic step 1 spliceosome"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0071008"	"GO"	"U2-type post-mRNA release spliceosomal complex"	"structural_complex"	1	1	0	NA	0	4	0	19688
"GO:0071010"	"GO"	"prespliceosome"	"structural_complex"	1	1	0	NA	0	24	0	19688
"GO:0071011"	"GO"	"precatalytic spliceosome"	"structural_complex"	1	1	0	NA	0	29	0	19688
"GO:0071012"	"GO"	"catalytic step 1 spliceosome"	"structural_complex"	1	1	0	NA	0	9	0	19688
"GO:0071013"	"GO"	"catalytic step 2 spliceosome"	"structural_complex"	1	1	0	NA	0	100	0	19688
"GO:0071014"	"GO"	"post-mRNA release spliceosomal complex"	"structural_complex"	1	1	0	NA	0	10	0	19688
"GO:0071020"	"GO"	"post-spliceosomal complex"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0071025"	"GO"	"RNA surveillance"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:0071027"	"GO"	"nuclear RNA surveillance"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071028"	"GO"	"nuclear mRNA surveillance"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071029"	"GO"	"nuclear ncRNA surveillance"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071033"	"GO"	"nuclear retention of pre-mRNA at the site of transcription"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071034"	"GO"	"CUT catabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071035"	"GO"	"nuclear polyadenylation-dependent rRNA catabolic process"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071038"	"GO"	"nuclear polyadenylation-dependent tRNA catabolic process"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071042"	"GO"	"nuclear polyadenylation-dependent mRNA catabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071043"	"GO"	"CUT metabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071044"	"GO"	"histone mRNA catabolic process"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:0071046"	"GO"	"nuclear polyadenylation-dependent ncRNA catabolic process"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071047"	"GO"	"polyadenylation-dependent mRNA catabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071051"	"GO"	"polyadenylation-dependent snoRNA 3'-end processing"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071062"	"GO"	"alphav-beta3 integrin-vitronectin complex"	"structural_complex"	1	1	0	NA	0	3	0	19688
"GO:0071071"	"GO"	"regulation of phospholipid biosynthetic process"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071072"	"GO"	"negative regulation of phospholipid biosynthetic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071073"	"GO"	"positive regulation of phospholipid biosynthetic process"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0071103"	"GO"	"DNA conformation change"	"pathway"	1	1	0	NA	0	281	0	19688
"GO:0071104"	"GO"	"response to interleukin-9"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071107"	"GO"	"response to parathyroid hormone"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071108"	"GO"	"protein K48-linked deubiquitination"	"pathway"	1	1	0	NA	0	26	0	19688
"GO:0071139"	"GO"	"resolution of recombination intermediates"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071141"	"GO"	"SMAD protein complex"	"structural_complex"	1	1	0	NA	0	9	0	19688
"GO:0071156"	"GO"	"regulation of cell cycle arrest"	"pathway"	1	1	0	NA	0	114	0	19688
"GO:0071157"	"GO"	"negative regulation of cell cycle arrest"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:0071158"	"GO"	"positive regulation of cell cycle arrest"	"pathway"	1	1	0	NA	0	88	0	19688
"GO:0071163"	"GO"	"DNA replication preinitiation complex assembly"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071166"	"GO"	"ribonucleoprotein complex localization"	"pathway"	1	1	0	NA	0	128	0	19688
"GO:0071168"	"GO"	"protein localization to chromatin"	"pathway"	1	1	0	NA	0	15	0	19688
"GO:0071169"	"GO"	"establishment of protein localization to chromatin"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071173"	"GO"	"spindle assembly checkpoint"	"pathway"	1	1	0	NA	0	19	0	19688
"GO:0071174"	"GO"	"mitotic spindle checkpoint"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0071203"	"GO"	"WASH complex"	"structural_complex"	1	1	0	NA	0	12	0	19688
"GO:0071204"	"GO"	"histone pre-mRNA 3'end processing complex"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0071205"	"GO"	"protein localization to juxtaparanode region of axon"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071208"	"GO"	"histone pre-mRNA DCP binding"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0071209"	"GO"	"U7 snRNA binding"	"functional_set"	1	1	0	NA	0	3	0	19688
"GO:0071211"	"GO"	"protein targeting to vacuole involved in autophagy"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071214"	"GO"	"cellular response to abiotic stimulus"	"pathway"	1	1	0	NA	0	304	0	19688
"GO:0071216"	"GO"	"cellular response to biotic stimulus"	"pathway"	1	1	0	NA	0	187	0	19688
"GO:0071218"	"GO"	"cellular response to misfolded protein"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0071219"	"GO"	"cellular response to molecule of bacterial origin"	"pathway"	1	1	0	NA	0	166	0	19688
"GO:0071220"	"GO"	"cellular response to bacterial lipoprotein"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071221"	"GO"	"cellular response to bacterial lipopeptide"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071222"	"GO"	"cellular response to lipopolysaccharide"	"pathway"	1	1	0	NA	0	160	0	19688
"GO:0071223"	"GO"	"cellular response to lipoteichoic acid"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0071224"	"GO"	"cellular response to peptidoglycan"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071225"	"GO"	"cellular response to muramyl dipeptide"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071226"	"GO"	"cellular response to molecule of fungal origin"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071229"	"GO"	"cellular response to acid chemical"	"pathway"	1	1	0	NA	0	212	0	19688
"GO:0071233"	"GO"	"cellular response to leucine"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071236"	"GO"	"cellular response to antibiotic"	"pathway"	1	1	0	NA	0	22	0	19688
"GO:0071241"	"GO"	"cellular response to inorganic substance"	"pathway"	1	1	0	NA	0	187	0	19688
"GO:0071242"	"GO"	"cellular response to ammonium ion"	"pathway"	1	1	0	NA	0	66	0	19688
"GO:0071243"	"GO"	"cellular response to arsenic-containing substance"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:0071248"	"GO"	"cellular response to metal ion"	"pathway"	1	1	0	NA	0	161	0	19688
"GO:0071253"	"GO"	"connexin binding"	"functional_set"	1	1	0	NA	0	6	0	19688
"GO:0071256"	"GO"	"translocon complex"	"structural_complex"	1	1	0	NA	0	5	0	19688
"GO:0071257"	"GO"	"cellular response to electrical stimulus"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071259"	"GO"	"cellular response to magnetism"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071265"	"GO"	"L-methionine biosynthetic process"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0071267"	"GO"	"L-methionine salvage"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071276"	"GO"	"cellular response to cadmium ion"	"pathway"	1	1	0	NA	0	31	0	19688
"GO:0071277"	"GO"	"cellular response to calcium ion"	"pathway"	1	1	0	NA	0	55	0	19688
"GO:0071279"	"GO"	"cellular response to cobalt ion"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071280"	"GO"	"cellular response to copper ion"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071281"	"GO"	"cellular response to iron ion"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:0071284"	"GO"	"cellular response to lead ion"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071285"	"GO"	"cellular response to lithium ion"	"pathway"	1	1	0	NA	0	17	0	19688
"GO:0071286"	"GO"	"cellular response to magnesium ion"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071287"	"GO"	"cellular response to manganese ion"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071288"	"GO"	"cellular response to mercury ion"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071294"	"GO"	"cellular response to zinc ion"	"pathway"	1	1	0	NA	0	18	0	19688
"GO:0071295"	"GO"	"cellular response to vitamin"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0071300"	"GO"	"cellular response to retinoic acid"	"pathway"	1	1	0	NA	0	75	0	19688
"GO:0071305"	"GO"	"cellular response to vitamin D"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071306"	"GO"	"cellular response to vitamin E"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071307"	"GO"	"cellular response to vitamin K"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071310"	"GO"	"cellular response to organic substance"	"pathway"	1	1	0	NA	0	2045	0	19688
"GO:0071312"	"GO"	"cellular response to alkaloid"	"pathway"	1	1	0	NA	0	41	0	19688
"GO:0071313"	"GO"	"cellular response to caffeine"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071314"	"GO"	"cellular response to cocaine"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071315"	"GO"	"cellular response to morphine"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071316"	"GO"	"cellular response to nicotine"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071317"	"GO"	"cellular response to isoquinoline alkaloid"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071318"	"GO"	"cellular response to ATP"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071320"	"GO"	"cellular response to cAMP"	"pathway"	1	1	0	NA	0	57	0	19688
"GO:0071321"	"GO"	"cellular response to cGMP"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071322"	"GO"	"cellular response to carbohydrate stimulus"	"pathway"	1	1	0	NA	0	101	0	19688
"GO:0071326"	"GO"	"cellular response to monosaccharide stimulus"	"pathway"	1	1	0	NA	0	90	0	19688
"GO:0071331"	"GO"	"cellular response to hexose stimulus"	"pathway"	1	1	0	NA	0	88	0	19688
"GO:0071332"	"GO"	"cellular response to fructose stimulus"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071333"	"GO"	"cellular response to glucose stimulus"	"pathway"	1	1	0	NA	0	75	0	19688
"GO:0071339"	"GO"	"MLL1 complex"	"structural_complex"	1	1	0	NA	0	28	0	19688
"GO:0071340"	"GO"	"skeletal muscle acetylcholine-gated channel clustering"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0071345"	"GO"	"cellular response to cytokine stimulus"	"pathway"	1	1	0	NA	0	669	0	19688
"GO:0071346"	"GO"	"cellular response to interferon-gamma"	"pathway"	1	1	0	NA	0	126	0	19688
"GO:0071347"	"GO"	"cellular response to interleukin-1"	"pathway"	1	1	0	NA	0	101	0	19688
"GO:0071349"	"GO"	"cellular response to interleukin-12"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071350"	"GO"	"cellular response to interleukin-15"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0071351"	"GO"	"cellular response to interleukin-18"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071352"	"GO"	"cellular response to interleukin-2"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071353"	"GO"	"cellular response to interleukin-4"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0071354"	"GO"	"cellular response to interleukin-6"	"pathway"	1	1	0	NA	0	29	0	19688
"GO:0071356"	"GO"	"cellular response to tumor necrosis factor"	"pathway"	1	1	0	NA	0	243	0	19688
"GO:0071357"	"GO"	"cellular response to type I interferon"	"pathway"	1	1	0	NA	0	66	0	19688
"GO:0071359"	"GO"	"cellular response to dsRNA"	"pathway"	1	1	0	NA	0	42	0	19688
"GO:0071360"	"GO"	"cellular response to exogenous dsRNA"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071361"	"GO"	"cellular response to ethanol"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071362"	"GO"	"cellular response to ether"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071363"	"GO"	"cellular response to growth factor stimulus"	"pathway"	1	1	0	NA	0	492	0	19688
"GO:0071364"	"GO"	"cellular response to epidermal growth factor stimulus"	"pathway"	1	1	0	NA	0	41	0	19688
"GO:0071371"	"GO"	"cellular response to gonadotropin stimulus"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0071372"	"GO"	"cellular response to follicle-stimulating hormone stimulus"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0071373"	"GO"	"cellular response to luteinizing hormone stimulus"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071374"	"GO"	"cellular response to parathyroid hormone stimulus"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071375"	"GO"	"cellular response to peptide hormone stimulus"	"pathway"	1	1	0	NA	0	289	0	19688
"GO:0071376"	"GO"	"cellular response to corticotropin-releasing hormone stimulus"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071377"	"GO"	"cellular response to glucagon stimulus"	"pathway"	1	1	0	NA	0	41	0	19688
"GO:0071378"	"GO"	"cellular response to growth hormone stimulus"	"pathway"	1	1	0	NA	0	28	0	19688
"GO:0071379"	"GO"	"cellular response to prostaglandin stimulus"	"pathway"	1	1	0	NA	0	25	0	19688
"GO:0071380"	"GO"	"cellular response to prostaglandin E stimulus"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0071383"	"GO"	"cellular response to steroid hormone stimulus"	"pathway"	1	1	0	NA	0	208	0	19688
"GO:0071384"	"GO"	"cellular response to corticosteroid stimulus"	"pathway"	1	1	0	NA	0	75	0	19688
"GO:0071385"	"GO"	"cellular response to glucocorticoid stimulus"	"pathway"	1	1	0	NA	0	71	0	19688
"GO:0071386"	"GO"	"cellular response to corticosterone stimulus"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071389"	"GO"	"cellular response to mineralocorticoid stimulus"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071391"	"GO"	"cellular response to estrogen stimulus"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071392"	"GO"	"cellular response to estradiol stimulus"	"pathway"	1	1	0	NA	0	41	0	19688
"GO:0071394"	"GO"	"cellular response to testosterone stimulus"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071395"	"GO"	"cellular response to jasmonic acid stimulus"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071396"	"GO"	"cellular response to lipid"	"pathway"	1	1	0	NA	0	513	0	19688
"GO:0071397"	"GO"	"cellular response to cholesterol"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071398"	"GO"	"cellular response to fatty acid"	"pathway"	1	1	0	NA	0	61	0	19688
"GO:0071400"	"GO"	"cellular response to oleic acid"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071402"	"GO"	"cellular response to lipoprotein particle stimulus"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071404"	"GO"	"cellular response to low-density lipoprotein particle stimulus"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071407"	"GO"	"cellular response to organic cyclic compound"	"pathway"	1	1	0	NA	0	528	0	19688
"GO:0071409"	"GO"	"cellular response to cycloheximide"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071415"	"GO"	"cellular response to purine-containing compound"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071417"	"GO"	"cellular response to organonitrogen compound"	"pathway"	1	1	0	NA	0	509	0	19688
"GO:0071418"	"GO"	"cellular response to amine stimulus"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071420"	"GO"	"cellular response to histamine"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071421"	"GO"	"manganese ion transmembrane transport"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071422"	"GO"	"succinate transmembrane transport"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071425"	"GO"	"hematopoietic stem cell proliferation"	"pathway"	1	1	0	NA	0	13	0	19688
"GO:0071426"	"GO"	"ribonucleoprotein complex export from nucleus"	"pathway"	1	1	0	NA	0	125	0	19688
"GO:0071427"	"GO"	"mRNA-containing ribonucleoprotein complex export from nucleus"	"pathway"	1	1	0	NA	0	108	0	19688
"GO:0071428"	"GO"	"rRNA-containing ribonucleoprotein complex export from nucleus"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071431"	"GO"	"tRNA-containing ribonucleoprotein complex export from nucleus"	"pathway"	1	1	0	NA	0	33	0	19688
"GO:0071435"	"GO"	"potassium ion export"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071436"	"GO"	"sodium ion export"	"pathway"	1	1	0	NA	0	12	0	19688
"GO:0071437"	"GO"	"invadopodium"	"structural_complex"	1	1	0	NA	0	13	0	19688
"GO:0071438"	"GO"	"invadopodium membrane"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0071439"	"GO"	"clathrin complex"	"structural_complex"	1	1	0	NA	0	8	0	19688
"GO:0071440"	"GO"	"regulation of histone H3-K14 acetylation"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071442"	"GO"	"positive regulation of histone H3-K14 acetylation"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071447"	"GO"	"cellular response to hydroperoxide"	"pathway"	1	1	0	NA	0	9	0	19688
"GO:0071450"	"GO"	"cellular response to oxygen radical"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071451"	"GO"	"cellular response to superoxide"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071453"	"GO"	"cellular response to oxygen levels"	"pathway"	1	1	0	NA	0	210	0	19688
"GO:0071454"	"GO"	"cellular response to anoxia"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071455"	"GO"	"cellular response to hyperoxia"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071456"	"GO"	"cellular response to hypoxia"	"pathway"	1	1	0	NA	0	190	0	19688
"GO:0071458"	"GO"	"integral component of cytoplasmic side of endoplasmic reticulum membrane"	"structural_complex"	1	1	0	NA	0	6	0	19688
"GO:0071459"	"GO"	"protein localization to chromosome, centromeric region"	"pathway"	1	1	0	NA	0	16	0	19688
"GO:0071461"	"GO"	"cellular response to redox state"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071462"	"GO"	"cellular response to water stimulus"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071464"	"GO"	"cellular response to hydrostatic pressure"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071466"	"GO"	"cellular response to xenobiotic stimulus"	"pathway"	1	1	0	NA	0	116	0	19688
"GO:0071467"	"GO"	"cellular response to pH"	"pathway"	1	1	0	NA	0	20	0	19688
"GO:0071468"	"GO"	"cellular response to acidic pH"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:0071470"	"GO"	"cellular response to osmotic stress"	"pathway"	1	1	0	NA	0	28	0	19688
"GO:0071472"	"GO"	"cellular response to salt stress"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071474"	"GO"	"cellular hyperosmotic response"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071475"	"GO"	"cellular hyperosmotic salinity response"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071476"	"GO"	"cellular hypotonic response"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071478"	"GO"	"cellular response to radiation"	"pathway"	1	1	0	NA	0	160	0	19688
"GO:0071479"	"GO"	"cellular response to ionizing radiation"	"pathway"	1	1	0	NA	0	64	0	19688
"GO:0071480"	"GO"	"cellular response to gamma radiation"	"pathway"	1	1	0	NA	0	26	0	19688
"GO:0071481"	"GO"	"cellular response to X-ray"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:0071482"	"GO"	"cellular response to light stimulus"	"pathway"	1	1	0	NA	0	103	0	19688
"GO:0071492"	"GO"	"cellular response to UV-A"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071493"	"GO"	"cellular response to UV-B"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071494"	"GO"	"cellular response to UV-C"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071495"	"GO"	"cellular response to endogenous stimulus"	"pathway"	1	1	0	NA	0	1418	0	19688
"GO:0071496"	"GO"	"cellular response to external stimulus"	"pathway"	1	1	0	NA	0	581	0	19688
"GO:0071498"	"GO"	"cellular response to fluid shear stress"	"pathway"	1	1	0	NA	0	21	0	19688
"GO:0071499"	"GO"	"cellular response to laminar fluid shear stress"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071500"	"GO"	"cellular response to nitrosative stress"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071501"	"GO"	"cellular response to sterol depletion"	"pathway"	1	1	0	NA	0	11	0	19688
"GO:0071502"	"GO"	"cellular response to temperature stimulus"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071503"	"GO"	"response to heparin"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071504"	"GO"	"cellular response to heparin"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071514"	"GO"	"genetic imprinting"	"pathway"	1	1	0	NA	0	21	0	19688
"GO:0071526"	"GO"	"semaphorin-plexin signaling pathway"	"pathway"	1	1	0	NA	0	36	0	19688
"GO:0071532"	"GO"	"ankyrin repeat binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0071535"	"GO"	"RING-like zinc finger domain binding"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0071539"	"GO"	"protein localization to centrosome"	"pathway"	1	1	0	NA	0	19	0	19688
"GO:0071541"	"GO"	"eukaryotic translation initiation factor 3 complex, eIF3m"	"structural_complex"	1	1	0	NA	0	7	0	19688
"GO:0071542"	"GO"	"dopaminergic neuron differentiation"	"pathway"	1	1	0	NA	0	34	0	19688
"GO:0071543"	"GO"	"diphosphoinositol polyphosphate metabolic process"	"pathway"	1	1	0	NA	0	4	0	19688
"GO:0071545"	"GO"	"inositol phosphate catabolic process"	"pathway"	1	1	0	NA	0	14	0	19688
"GO:0071546"	"GO"	"pi-body"	"structural_complex"	1	1	0	NA	0	7	0	19688
"GO:0071547"	"GO"	"piP-body"	"structural_complex"	1	1	0	NA	0	5	0	19688
"GO:0071548"	"GO"	"response to dexamethasone"	"pathway"	1	1	0	NA	0	51	0	19688
"GO:0071549"	"GO"	"cellular response to dexamethasone stimulus"	"pathway"	1	1	0	NA	0	40	0	19688
"GO:0071550"	"GO"	"death-inducing signaling complex assembly"	"pathway"	1	1	0	NA	0	8	0	19688
"GO:0071553"	"GO"	"G-protein coupled pyrimidinergic nucleotide receptor activity"	"functional_set"	1	1	0	NA	0	4	0	19688
"GO:0071554"	"GO"	"cell wall organization or biogenesis"	"pathway"	1	1	0	NA	0	10	0	19688
"GO:0071556"	"GO"	"integral component of lumenal side of endoplasmic reticulum membrane"	"structural_complex"	1	1	0	NA	0	29	0	19688
"GO:0071557"	"GO"	"histone H3-K27 demethylation"	"pathway"	1	1	0	NA	0	5	0	19688
"GO:0071558"	"GO"	"histone demethylase activity (H3-K27 specific)"	"functional_set"	1	1	0	NA	0	5	0	19688
"GO:0071559"	"GO"	"response to transforming growth factor beta"	"pathway"	1	1	0	NA	0	156	0	19688
"GO:0071560"	"GO"	"cellular response to transforming growth factor beta stimulus"	"pathway"	1	1	0	NA	0	152	0	19688
"GO:0071564"	"GO"	"npBAF complex"	"structural_complex"	1	1	0	NA	0	12	0	19688
"GO:0071565"	"GO"	"nBAF complex"	"structural_complex"	1	1	0	NA	0	14	0	19688
"GO:0071569"	"GO"	"protein ufmylation"	"pathway"	1	1	0	NA	0	6	0	19688
"GO:0071577"	"GO"	"zinc II ion transmembrane transport"	"pathway"	1	1	0	NA	0	24	0	19688
"GO:0071578"	"GO"	"zinc II ion transmembrane import"	"pathway"	1	1	0	NA	0	7	0	19688
"GO:0071579"	"GO"	"regulation of zinc ion transport"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071586"	"GO"	"CAAX-box protein processing"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071593"	"GO"	"lymphocyte aggregation"	"pathway"	1	1	0	NA	0	58	0	19688
"GO:0071594"	"GO"	"thymocyte aggregation"	"pathway"	1	1	0	NA	0	55	0	19688
"GO:0071596"	"GO"	"ubiquitin-dependent protein catabolic process via the N-end rule pathway"	"pathway"	1	1	0	NA	0	3	0	19688
"GO:0071598"	"GO"	"neuronal ribonucleoprotein granule"	"structural_complex"	1	1	0	NA	0	4	0	19688
